frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
139,1.309857,0.443965,0.804031,44.8758,0.092140,8.499,0,5.784,3.0000
140,1.454020,0.484189,0.804246,44.7301,0.092139,8.503,0,5.299,3.0000
141,1.453964,0.512109,0.804497,44.5522,0.092137,8.502,0,4.580,3.0000
142,1.453945,0.516244,0.804765,44.3466,0.092139,8.501,0,7.727,3.0000
143,1.453873,0.506536,0.805029,44.1257,0.092146,8.501,0,7.725,3.0000
144,1.453930,0.506459,0.805300,43.8979,0.092141,8.500,0,4.751,3.0000
145,1.453833,0.494517,0.805541,43.6770,0.092140,8.500,0,7.484,3.0000
146,1.453910,0.471666,0.805754,43.4713,0.092142,8.500,0,7.612,3.0000
147,1.453897,0.480367,0.805935,43.2940,0.092140,8.498,0,7.642,3.0000
148,1.453932,0.492084,0.806075,43.1502,0.092141,8.500,0,5.848,3.0000
149,1.453947,0.499424,0.806168,43.0559,0.092138,8.501,0,4.389,3.0000
150,1.454024,0.496529,0.806201,43.0208,0.092138,8.503,0,3.999,3.0000
151,1.454002,0.482308,0.806174,43.0478,0.092141,8.502,0,7.608,3.0000
152,1.454004,0.461660,0.806099,43.1233,0.092143,8.502,0,7.688,3.0000
153,1.453945,0.466934,0.805993,43.2388,0.092139,8.502,0,4.139,3.0000
154,1.454003,0.466507,0.805847,43.3857,0.092140,8.502,0,5.905,3.0000
155,1.453944,0.451927,0.805668,43.5599,0.092139,8.502,0,7.588,3.0000
156,1.496802,0.469840,0.805469,43.7507,0.092139,8.500,0,7.670,3.0000
157,1.500492,0.488000,0.805245,43.9495,0.092140,8.502,0,6.069,3.0000
158,1.201038,0.474707,0.805012,44.1514,0.092137,8.503,0,3.015,3.0000
159,1.459257,0.507522,0.804768,44.3473,0.092137,8.504,0,3.585,3.0000
160,1.896365,0.561090,0.804518,44.5337,0.092141,8.503,0,7.358,3.0000
161,2.299313,0.604377,0.804288,44.6993,0.092139,8.502,0,7.665,3.0000
162,2.632721,0.649448,0.804088,44.8363,0.092139,8.501,0,4.221,3.0000
163,2.851743,0.687392,0.803932,44.9361,0.092140,8.501,0,4.162,3.0000
164,3.031290,0.723241,0.803832,44.9936,0.092141,8.502,0,7.378,3.0000
165,3.203557,0.735951,0.803781,45.0231,0.092140,8.498,0,7.632,3.0000
166,3.421794,0.749023,0.803756,45.0349,0.092141,8.501,0,6.283,3.0000
167,3.177479,0.764005,0.803746,45.0418,0.092138,8.501,0,2.197,3.0000
168,3.180476,0.782611,0.803738,45.0444,0.092139,8.502,0,3.336,3.0000
169,3.241111,0.783181,0.803727,45.0483,0.092142,8.501,0,7.242,3.0000
170,3.303942,0.786124,0.803715,45.0557,0.092140,8.500,0,7.633,3.0000
171,3.356414,0.769746,0.803704,45.0634,0.092140,8.500,0,4.231,3.0000
172,3.349790,0.740688,0.803684,45.0723,0.092141,8.502,0,2.156,3.0000
173,3.278424,0.697333,0.803661,45.0868,0.092140,8.500,0,6.822,3.0000
174,2.876172,0.621918,0.803643,45.0985,0.092139,8.500,0,7.599,3.0000
175,2.498012,0.564182,0.803617,45.1114,0.092140,8.502,0,6.333,3.0000
176,2.136434,0.567440,0.803595,45.1257,0.092137,8.502,0,2.888,3.0000
177,1.787464,0.565482,0.803571,45.1380,0.092137,8.504,0,3.218,3.0000
178,1.460584,0.543680,0.803537,45.1547,0.092142,8.501,0,7.151,3.0000
179,1.466537,0.517949,0.803512,45.1693,0.092139,8.501,0,7.568,3.0000
180,1.471989,0.509694,0.803491,45.1813,0.092139,8.501,0,4.121,3.0000
181,1.476884,0.502875,0.803468,45.1927,0.092139,8.502,0,2.057,3.0000
182,1.481366,0.489681,0.803440,45.2041,0.092144,8.503,0,6.633,3.0000
183,1.485359,0.493343,0.803425,45.2154,0.092140,8.502,0,7.556,3.0000
184,1.488926,0.498812,0.803408,45.2250,0.092139,8.503,0,6.163,3.0000
185,1.492013,0.496666,0.803384,45.2354,0.092141,8.503,0,3.274,3.0000
186,1.494793,0.495204,0.803368,45.2461,0.092137,8.502,0,3.594,3.0000
187,1.497228,0.487803,0.803346,45.2579,0.092139,8.500,0,7.113,3.0000
188,1.499248,0.479617,0.803321,45.2681,0.092142,8.499,0,7.536,3.0000
189,1.500510,0.498847,0.803305,45.2731,0.092145,8.502,0,4.887,3.0000
190,1.500484,0.516188,0.803294,45.2812,0.092140,8.501,0,4.847,3.0000
191,1.500480,0.516245,0.803277,45.2898,0.092142,8.500,0,7.070,3.0000
192,1.500466,0.525834,0.803264,45.2956,0.092139,8.502,0,7.494,3.0000
193,1.500475,0.533998,0.803255,45.3007,0.092139,8.502,0,5.569,3.0000
194,1.500468,0.531310,0.803243,45.3072,0.092138,8.502,0,4.103,3.0000
195,1.500486,0.516642,0.803232,45.3120,0.092139,8.502,0,3.878,3.0000
196,1.500502,0.494190,0.803220,45.3189,0.092141,8.499,0,7.174,3.0000
197,1.500522,0.472540,0.803207,45.3225,0.092146,8.500,0,7.167,3.0000
198,1.500522,0.484061,0.803202,45.3252,0.092141,8.502,0,6.201,3.0000
199,1.500520,0.492349,0.803193,45.3309,0.092139,8.500,0,7.147,3.0000
200,1.500539,0.484175,0.803183,45.3334,0.092141,8.501,0,7.476,3.0000
201,1.500528,0.503197,0.803185,45.3329,0.092137,8.504,0,7.313,3.0000
202,1.500522,0.514522,0.803175,45.3350,0.092137,8.503,0,4.546,3.0000
203,1.482735,0.511428,0.803156,45.3386,0.092142,8.505,0,5.085,3.0000
204,1.451727,0.494633,0.803148,45.3512,0.092139,8.503,0,5.185,3.0000
205,1.408160,0.469884,0.803149,45.3725,0.092141,8.500,0,7.071,3.0000
206,1.351811,0.447715,0.803175,45.4016,0.092144,8.501,0,6.333,3.0000
207,1.350725,0.454975,0.803253,45.4428,0.092139,8.502,0,6.316,3.0000
208,1.353025,0.457757,0.803368,45.5030,0.092140,8.501,0,7.540,3.0000
209,1.354139,0.459944,0.803540,45.5834,0.092140,8.500,0,7.522,3.0000
210,1.353426,0.476682,0.803795,45.6783,0.092138,8.504,0,7.103,3.0000
211,1.350802,0.482159,0.804119,45.8045,0.092137,8.503,0,3.773,3.0000
212,1.345636,0.471928,0.804529,45.9560,0.092142,8.503,0,4.300,3.0000
213,1.337832,0.446052,0.805039,46.1406,0.092139,8.502,0,5.522,3.0000
214,1.327153,0.410480,0.805648,46.3621,0.092144,8.498,0,7.016,3.0000
215,1.313342,0.421395,0.806438,46.6134,0.092141,8.499,0,5.247,3.0000
216,1.296588,0.422796,0.807610,46.9020,0.092139,8.501,0,3.964,3.0000
217,1.277166,0.420319,0.809699,47.2370,0.092142,8.500,0,7.247,3.0000
218,1.173519,0.407095,0.812643,47.6165,0.092141,8.498,0,7.569,3.0000
219,1.140606,0.389985,0.813362,48.0350,0.092138,8.502,0,7.021,3.0000
220,1.105117,0.372650,0.813280,48.5090,0.092139,8.503,0,3.323,3.0000
221,1.067316,0.356953,0.813596,49.0378,0.092137,8.502,0,2.852,3.0000
222,1.027392,0.355316,0.814335,49.6209,0.092139,8.502,0,6.320,3.0000
223,1.015813,0.373503,0.815413,50.2660,0.092145,8.499,0,7.204,3.0000
224,1.161241,0.415058,0.816772,50.9688,0.092142,8.500,0,4.345,3.0000
225,1.281376,0.433953,0.818358,51.7365,0.092138,8.501,0,1.732,3.0000
226,1.212901,0.441678,0.824483,55.1347,0.092141,8.500,0,5.669,2.8957
227,0.993574,0.445874,0.837064,61.5772,0.092142,8.498,0,7.633,3.0000
228,1.201031,0.455380,0.852076,67.8232,0.092140,8.500,0,6.952,3.0000
229,1.200999,0.460095,0.865940,70.6243,0.092138,8.503,0,3.095,3.0000
230,1.201012,0.458145,0.875923,70.6195,0.092137,8.503,0,2.545,3.0000
231,1.200990,0.454051,0.879881,70.5981,0.092141,8.502,0,7.184,3.0000
232,1.201035,0.452254,0.879932,70.5401,0.092141,8.498,0,7.701,3.0000
233,1.256270,0.455121,0.880057,70.4150,0.092141,8.498,0,7.520,3.0000
234,1.293141,0.461415,0.875596,65.6580,0.092140,8.502,0,3.832,2.5125
235,1.148363,0.465425,0.877580,55.4266,0.092140,8.499,0,5.104,3.0000
236,1.536168,0.525305,0.883449,45.2593,0.092140,8.499,0,7.167,3.0000
237,1.912522,0.576004,0.886316,40.6578,0.092141,8.501,0,7.527,3.0000
238,1.912752,0.577485,0.885941,40.9429,0.092137,8.503,0,6.379,3.0000
239,1.884136,0.574336,0.885005,41.9587,0.092137,8.505,0,3.453,3.0000
240,1.889278,0.570257,0.883261,43.9427,0.092141,8.503,0,8.213,3.0000
241,1.781247,0.546007,0.886662,47.1289,0.092145,8.497,0,7.806,3.0000
242,1.512596,0.485164,0.898517,51.7379,0.092140,8.500,0,7.981,3.0000
243,1.321053,0.455664,0.918109,57.7301,0.092141,8.499,0,6.569,3.0000
244,1.103850,0.475579,0.943552,63.8864,0.092142,8.499,0,7.056,3.0000
245,1.201026,0.480671,0.968259,68.6946,0.092141,8.495,0,7.523,3.0000
246,1.200999,0.464199,0.985815,70.6288,0.092141,8.499,0,6.069,3.0000
247,1.201031,0.437833,0.992041,70.6231,0.092137,8.501,0,6.378,3.0000
248,1.200996,0.437311,0.992065,70.5979,0.092138,8.502,0,4.901,3.0000
249,1.201037,0.445751,0.992127,70.5351,0.092138,8.502,0,8.363,3.0000
250,1.201038,0.461859,0.992240,70.4159,0.092142,8.497,0,7.554,3.0000
251,1.388275,0.464787,0.989628,67.2028,0.092140,8.503,0,8.051,2.9161
252,1.371019,0.457192,0.987932,59.7982,0.092143,8.499,0,7.267,3.0000
253,1.437268,0.503418,0.992290,51.0235,0.092139,8.502,0,7.671,3.0000
