frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
216,0.049359,0.011738,0.106541,8.2576,0.183937,8.593,2,1.376,1.3241
217,0.056558,0.011568,0.114443,12.2432,0.180688,12.566,2,1.519,1.5268
218,0.081529,0.013305,0.125477,17.2728,0.178301,17.568,3,1.593,2.0219
219,0.120823,0.015507,0.130397,22.3511,0.191412,22.579,1,5.757,3.0000
220,0.161694,0.021881,0.136128,24.8365,0.208781,24.900,1,7.120,3.0000
221,0.212449,0.023410,0.144242,24.2086,0.220416,23.974,1,6.165,0.4423
222,0.178076,0.020190,0.150697,24.4086,0.220594,23.842,1,4.855,0.4114
223,0.095679,0.016799,0.156897,25.7085,0.211341,24.754,1,2.677,0.3098
224,0.061573,0.010611,0.165836,28.5574,0.192357,27.185,2,1.676,0.5008
225,0.093604,0.017139,0.181484,32.5673,0.183296,31.064,2,1.593,3.0000
226,0.149645,0.021808,0.199048,38.8309,0.175776,37.227,2,2.433,3.0000
227,0.173678,0.024875,0.219884,46.2992,0.167661,44.610,1,3.423,3.0000
228,0.142686,0.022286,0.245362,55.2798,0.158008,53.520,1,3.306,3.0000
229,0.062662,0.015039,0.275891,66.7124,0.144711,64.963,1,1.801,3.0000
230,0.101332,0.014237,0.310406,79.1245,0.119103,77.506,1,2.487,0.3913
231,0.134317,0.024588,0.345865,91.6777,0.092174,90.384,0,25.749,0.2208
232,0.304325,0.034182,0.360903,90.2053,0.089972,88.928,0,3.576,0.3321
233,0.240485,0.028257,0.368721,87.9298,0.089246,86.637,1,3.186,0.5895
234,0.182264,0.020841,0.371915,88.1589,0.089223,86.699,1,2.140,0.3878
235,0.197119,0.021257,0.372435,88.5618,0.089193,86.970,1,1.738,0.3762
236,0.186433,0.022534,0.371082,88.7353,0.089293,87.023,1,3.068,0.4218
237,0.160591,0.023165,0.369139,88.8154,0.089485,86.954,1,3.058,0.3382
238,0.135412,0.019259,0.366761,88.9749,0.089622,86.904,1,1.793,0.2629
239,0.124027,0.017869,0.363944,89.7269,0.090123,87.346,1,1.539,1.4641
240,0.120074,0.022541,0.362613,92.1873,0.091548,89.270,0,3.148,0.9501
241,0.127335,0.020298,0.362849,94.2799,0.092280,90.721,0,2.226,0.4644
242,0.134152,0.021381,0.362095,94.9584,0.092298,90.916,0,2.851,0.5615
243,0.147978,0.024228,0.360030,94.5732,0.091946,90.187,0,3.441,0.3744
244,0.172535,0.026710,0.357584,93.8013,0.091242,89.117,1,3.517,0.2999
245,0.206082,0.027112,0.355403,93.0906,0.090324,88.080,1,3.077,0.2709
246,0.208134,0.023707,0.354601,93.3165,0.090215,87.736,1,2.220,0.9745
247,0.235207,0.022023,0.354924,94.2627,0.090253,87.952,1,1.310,1.4254
248,0.249973,0.024140,0.354953,95.1842,0.091163,88.122,1,1.829,1.6966
249,0.259403,0.026785,0.354180,96.1326,0.092357,88.433,1,1.285,1.5960
250,0.281586,0.029607,0.352714,97.2328,0.092247,88.950,1,1.583,1.3395
251,0.304392,0.032383,0.350480,98.2529,0.091035,89.335,1,1.428,1.2608
252,0.319903,0.033687,0.346616,98.4381,0.090320,89.253,1,1.926,0.9142
253,0.329217,0.036236,0.342545,98.3601,0.089157,88.911,1,2.822,0.9178
254,0.297125,0.031492,0.338670,98.7862,0.088975,88.988,1,2.557,0.4719
255,0.252706,0.029014,0.335327,99.6225,0.088602,89.285,1,2.371,0.4834
256,0.213594,0.023363,0.332029,101.1516,0.088149,90.105,0,1.703,0.2960
257,0.172402,0.021412,0.328624,103.0165,0.087771,91.097,0,1.880,0.2494
258,0.126005,0.020695,0.326504,104.8426,0.087501,91.830,0,2.622,0.4006
259,0.084550,0.015701,0.325302,106.4045,0.087520,92.352,0,1.527,0.6461
260,0.050723,0.009939,0.325063,107.6351,0.087494,92.848,0,0.740,0.6718
261,0.027891,0.008760,0.325891,108.8536,0.087403,93.627,0,0.794,0.5052
262,0.044503,0.013511,0.327263,110.0419,0.087219,94.448,0,1.201,0.3661
263,0.081059,0.018789,0.328297,110.9696,0.086967,95.044,0,2.195,0.3194
264,0.094371,0.019996,0.329085,111.7572,0.086658,95.536,0,2.559,0.3300
265,0.072392,0.017907,0.329792,112.4827,0.086302,95.962,0,1.969,0.3256
266,0.057782,0.014417,0.330291,113.4835,0.086206,96.583,0,1.192,0.3639
267,0.059996,0.015996,0.330257,114.5894,0.086125,97.210,0,1.235,0.4149
268,0.064781,0.018928,0.329811,115.8698,0.086095,97.876,0,1.558,0.4096
269,0.086828,0.019436,0.328892,117.4681,0.086138,98.571,0,2.368,0.3644
270,0.100506,0.021976,0.327422,119.3648,0.086383,99.266,0,2.745,0.3292
271,0.097528,0.025345,0.325981,121.3214,0.086657,99.885,0,2.652,0.2366
272,0.109181,0.021473,0.324658,123.0511,0.086834,100.291,0,2.975,0.2918
273,0.059109,0.012210,0.323935,124.4412,0.086892,100.429,0,1.612,0.5759
274,0.027089,0.008203,0.324436,125.5342,0.086887,100.430,0,0.609,0.6008
275,0.048494,0.011098,0.325805,126.3864,0.086819,100.419,0,1.296,0.5247
276,0.074529,0.013759,0.327100,126.9541,0.086693,100.369,0,2.016,0.4391
277,0.073007,0.013746,0.328352,127.4199,0.086511,100.264,0,1.979,0.3898
278,0.043531,0.011151,0.329464,127.8276,0.086299,100.107,0,1.409,0.3312
279,0.035800,0.008236,0.330548,128.1978,0.086063,99.901,0,1.126,0.3641
280,0.031913,0.008790,0.331366,128.5934,0.085918,99.674,0,0.650,0.3019
281,0.054339,0.010383,0.331616,129.2285,0.085990,99.578,0,1.451,0.3092
282,0.044560,0.011496,0.331479,130.0719,0.086019,99.676,0,1.220,0.4681
283,0.037585,0.010387,0.331131,131.3657,0.085874,100.022,0,1.002,0.5389
284,0.040667,0.012806,0.330552,133.0833,0.086219,100.530,0,1.708,0.4860
285,0.117420,0.019467,0.329875,135.3310,0.086639,101.037,0,3.199,0.4304
286,0.162470,0.023064,0.329118,137.6648,0.086845,101.326,0,4.406,0.3585
287,0.143713,0.020945,0.328242,139.7770,0.086866,101.298,0,3.921,0.5172
288,0.073742,0.013774,0.329103,141.7689,0.086972,101.007,0,2.033,0.6497
289,0.019291,0.005888,0.332262,143.5500,0.086921,101.042,0,0.510,0.5944
290,0.024108,0.007535,0.336002,144.8056,0.086793,101.251,0,0.868,0.4985
291,0.041723,0.012048,0.339200,145.8106,0.086790,101.689,0,1.138,0.4636
292,0.073008,0.017097,0.341710,146.5381,0.086777,101.731,0,1.971,0.4031
293,0.095135,0.016457,0.343735,147.1196,0.086732,101.694,0,2.573,0.4198
294,0.067192,0.014034,0.345571,147.4921,0.086649,101.565,0,2.283,0.4647
295,0.060390,0.015228,0.347349,147.7192,0.086516,101.392,0,2.046,0.4376
296,0.066104,0.019152,0.348920,148.0769,0.086368,101.195,0,1.790,0.3961
297,0.083357,0.017889,0.350306,148.7104,0.086263,101.057,0,2.252,0.4293
298,0.088728,0.016527,0.351749,149.4024,0.086148,100.918,0,2.421,0.4527
299,0.077232,0.017578,0.353241,150.0832,0.085985,100.744,0,2.124,0.4419
300,0.066744,0.014867,0.354605,150.6967,0.085869,100.592,0,1.839,0.4121
301,0.039566,0.009128,0.355880,151.3758,0.085876,100.558,0,1.081,0.3833
302,0.029061,0.008074,0.357089,152.3194,0.085973,100.722,0,0.790,0.2982
303,0.057526,0.009490,0.358284,153.3572,0.086133,100.996,0,1.571,0.3231
304,0.068478,0.009785,0.359241,154.1961,0.086273,101.217,0,1.870,0.3459
305,0.062528,0.008546,0.360024,154.8714,0.086378,101.373,0,1.712,0.3711
306,0.048580,0.006856,0.360673,155.3657,0.086437,101.446,0,1.334,0.3913
307,0.038228,0.005296,0.361239,155.6886,0.086458,101.456,0,1.042,0.4338
308,0.014320,0.004358,0.361628,155.8930,0.086460,101.436,0,0.268,0.4803
309,0.014782,0.005814,0.361733,155.9819,0.086447,101.421,0,0.397,0.4717
310,0.029473,0.009203,0.361425,155.9832,0.086425,101.429,0,0.793,0.4234
311,0.049110,0.013148,0.360737,156.0936,0.086392,101.461,0,1.330,0.3351
312,0.068753,0.017310,0.359601,156.4875,0.086358,101.487,0,1.866,0.3315
313,0.084566,0.019766,0.358024,157.1405,0.086320,101.505,0,2.298,0.5320
314,0.092246,0.022529,0.356124,157.9750,0.086316,101.507,0,2.511,0.7514
315,0.091750,0.024524,0.354072,158.9172,0.086347,101.493,0,4.097,0.8590
316,0.097276,0.025913,0.352201,160.0532,0.086330,101.547,0,5.813,0.7398
317,0.087710,0.024194,0.350737,161.3595,0.086264,101.723,0,6.764,0.6137
318,0.122518,0.022452,0.349976,162.7914,0.086157,102.078,0,5.775,0.8754
319,0.058069,0.017724,0.349775,164.3863,0.086030,102.640,0,1.546,0.4676
320,0.048870,0.014845,0.349857,166.0457,0.085915,103.359,0,1.325,0.3634
321,0.054652,0.017594,0.349569,167.5894,0.085804,104.123,0,1.609,0.2971
322,0.098917,0.026071,0.348911,168.8939,0.085733,104.941,0,2.689,0.3853
323,0.173600,0.034947,0.348914,170.2443,0.085650,105.850,0,4.703,0.4032
324,0.181033,0.032751,0.349698,171.6859,0.085542,106.835,0,4.933,0.3191
325,0.096984,0.019261,0.350675,173.0662,0.085364,107.830,0,2.678,0.2569
326,0.097444,0.021864,0.351377,174.1621,0.085346,108.500,0,2.630,0.4482
