frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
169,0.035004,0.013340,0.444234,97.3812,0.089484,94.986,1,0.642,0.4364
170,0.023467,0.009937,0.444811,97.1347,0.089540,94.541,1,0.495,0.4779
171,0.017173,0.006745,0.445172,96.9744,0.089566,94.273,1,0.321,0.4351
172,0.013471,0.004375,0.445241,96.8945,0.089562,94.189,1,0.185,0.4160
173,0.011152,0.003276,0.445232,96.8512,0.089552,94.169,1,0.114,0.4045
174,0.009977,0.003181,0.445233,96.8358,0.089549,94.167,1,0.100,0.3973
175,0.009118,0.003171,0.445314,96.8516,0.089560,94.166,1,0.100,0.3760
176,0.007413,0.003198,0.445499,96.8581,0.089591,94.120,1,0.100,0.4330
177,0.006388,0.003102,0.445724,96.8681,0.089625,94.075,1,0.082,0.3962
178,0.005947,0.002801,0.445861,96.8766,0.089645,94.066,1,0.057,0.4017
179,0.005820,0.002527,0.445889,96.8588,0.089649,94.062,1,0.065,0.3667
