frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
188,1.422095,0.402502,1.159214,169.2991,0.099334,110.766,0,64.430,3.0000
189,1.541450,0.340071,1.170217,178.9300,0.107025,108.262,0,64.819,4.7096
190,1.411112,0.462071,1.192004,165.4569,0.108795,93.441,1,64.667,4.3246
191,1.841693,0.448934,1.200500,163.5694,0.093263,80.716,1,65.052,6.0000
192,1.812436,0.443074,1.193336,168.2745,0.097437,75.174,1,64.326,3.1507
193,1.637826,0.483745,1.182181,179.2080,0.099094,89.971,1,65.580,3.6063
194,1.554858,0.390477,1.173340,167.6014,0.092059,111.815,0,64.506,4.2477
195,1.747799,0.381172,1.173386,163.7552,0.090096,119.780,2,64.692,3.0000
196,1.318562,0.416610,1.164742,165.2257,0.098567,119.198,0,64.088,3.0000
197,1.568188,0.344571,1.149032,164.7476,0.092984,107.379,1,64.314,3.0000
198,1.464445,0.401113,1.139629,165.6792,0.093006,102.978,1,64.300,3.8413
199,1.815932,0.457292,1.132129,167.4921,0.099805,106.896,1,65.015,3.0000
200,1.889696,0.445607,1.124561,165.7618,0.100236,110.907,0,64.268,5.0057
201,1.907483,0.516493,1.110480,162.8066,0.096196,122.159,1,65.611,3.0000
202,1.646776,0.430527,1.094864,162.6253,0.093132,128.112,1,64.426,3.0000
203,1.414787,0.382456,1.086743,160.9671,0.087811,126.480,0,64.867,3.0000
204,1.590708,0.457616,1.087763,162.4645,0.083195,123.813,0,64.857,3.0000
205,1.846130,0.568454,1.091417,168.6485,0.084142,124.616,0,65.392,3.0000
206,1.995686,0.563861,1.106851,169.4288,0.092272,122.590,0,63.939,4.5737
207,1.670204,0.443764,1.126031,174.4949,0.105028,120.123,1,64.872,3.0000
208,1.519773,0.433789,1.141836,179.9679,0.107338,116.919,0,64.429,3.0000
209,1.831095,0.485116,1.153835,178.7004,0.093678,107.261,0,64.577,3.0000
210,1.851030,0.539892,1.166522,176.4692,0.086628,98.945,1,64.374,3.0000
211,1.616309,0.451095,1.172973,178.2156,0.091913,104.306,1,65.236,3.0000
212,1.818878,0.434716,1.178586,178.2382,0.092902,112.747,0,64.202,3.0000
213,1.638639,0.502391,1.187274,175.7150,0.093356,111.999,0,64.691,3.0000
214,1.403888,0.572758,1.209453,179.6890,0.094994,102.750,1,63.958,3.0000
215,1.856723,0.463390,1.225251,176.2961,0.099143,106.986,1,65.416,3.0000
216,1.660515,0.403133,1.240459,174.7582,0.103911,112.845,0,64.549,4.0585
217,1.960317,0.456044,1.257767,177.7857,0.093191,109.117,1,64.308,3.0000
218,1.635520,0.497353,1.275428,177.9036,0.088890,104.243,1,64.292,3.3173
219,1.806495,0.422205,1.284912,177.7586,0.087928,103.881,1,64.815,3.0000
220,1.457658,0.389491,1.286352,170.4216,0.086251,109.310,0,64.794,3.0000
