frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
138,0.021991,0.007298,0.482561,50.3275,0.174604,42.939,1,3.856,1.1885
139,0.017523,0.006983,0.490298,51.2031,0.168328,43.631,2,4.187,1.3772
140,0.018393,0.006039,0.498464,52.2981,0.162376,44.662,2,4.787,1.5621
141,0.024042,0.008154,0.507436,53.6932,0.158404,46.019,2,4.481,3.0000
142,0.036786,0.008546,0.516680,55.3081,0.154942,47.695,2,4.675,3.0000
143,0.039168,0.008299,0.526041,57.1875,0.151593,49.721,2,4.702,3.0000
144,0.034953,0.007722,0.535549,59.2146,0.148050,52.016,2,5.695,3.0000
145,0.028457,0.007540,0.545029,61.3366,0.144108,54.553,2,4.975,2.1819
146,0.023469,0.007469,0.554601,63.4669,0.139798,57.273,2,4.823,2.1643
147,0.022501,0.007116,0.564241,65.5632,0.135036,60.144,2,4.670,2.0648
148,0.025445,0.006856,0.573916,67.7203,0.129796,63.165,2,4.502,1.9168
149,0.027582,0.006670,0.583618,69.9613,0.124092,66.334,2,4.298,1.7509
150,0.029397,0.006497,0.592926,72.1344,0.119207,69.416,2,3.603,1.5922
151,0.031373,0.006557,0.601282,74.3217,0.116104,72.434,2,3.649,1.6234
152,0.032633,0.006679,0.609632,76.6357,0.112371,75.591,2,3.226,1.4614
153,0.033193,0.006532,0.617805,79.1894,0.108304,78.998,2,2.763,1.2603
154,0.033146,0.006163,0.625854,81.9301,0.103824,82.598,1,2.563,1.0534
155,0.032628,0.005731,0.633809,84.7981,0.098854,86.321,1,2.267,0.8364
156,0.032218,0.005651,0.641216,88.0482,0.094182,90.458,1,2.519,0.6128
157,0.032596,0.005796,0.647766,91.8550,0.091015,95.215,0,2.184,1.5322
158,0.033031,0.005674,0.653467,95.4561,0.089222,99.643,0,2.274,0.8110
159,0.052867,0.010211,0.658470,97.4304,0.089325,102.566,0,11.436,1.3293
160,0.076867,0.010326,0.662810,98.0135,0.091627,104.190,0,3.586,2.8466
161,0.076547,0.010897,0.667282,98.7755,0.092971,105.947,0,3.257,1.5776
162,0.077822,0.010469,0.671797,99.4901,0.093760,107.618,0,4.096,1.0601
163,0.087173,0.010801,0.676449,100.0402,0.094244,109.094,0,4.103,1.1643
164,0.092575,0.011330,0.681201,100.5345,0.094313,110.464,0,3.717,1.1072
165,0.098565,0.011893,0.686056,100.9465,0.094009,111.704,0,3.266,0.8715
166,0.102646,0.012060,0.690727,101.4503,0.094097,112.964,0,3.074,0.8051
167,0.103534,0.011728,0.695173,102.0050,0.094440,114.208,0,2.794,1.3025
168,0.103035,0.011124,0.699383,102.5640,0.094730,115.377,0,3.156,0.9752
169,0.101474,0.010237,0.703433,103.1007,0.094987,116.442,0,3.604,1.5285
170,0.098647,0.009440,0.707330,103.5950,0.095221,117.391,0,3.879,1.9339
171,0.093297,0.009045,0.711086,104.0387,0.095433,118.217,0,4.147,2.1018
172,0.085379,0.009041,0.714697,104.4120,0.095608,118.893,0,4.313,2.1187
173,0.073726,0.008693,0.717938,104.4324,0.095805,119.131,0,4.218,2.0013
174,0.059587,0.007915,0.721107,104.3407,0.095687,119.198,0,4.241,1.7537
175,0.042382,0.006961,0.723987,104.2732,0.095600,119.229,0,3.409,1.5219
176,0.028651,0.007455,0.726655,104.2385,0.095611,119.235,0,2.199,3.0000
